INTERVAL_DATETIME,REGION,POWER,QI,LASTCHANGED
14/2/23 13:00,NSW1,1705.824,1,14/2/23 13:19
14/2/23 13:30,NSW1,1710.549,1,14/2/23 13:49
14/2/23 14:00,NSW1,1651.53,1,14/2/23 14:19
14/2/23 14:30,NSW1,1453.762,1,14/2/23 14:49
14/2/23 15:00,NSW1,1408.259,1,14/2/23 15:19
14/2/23 15:30,NSW1,1339.692,1,14/2/23 15:49
14/2/23 16:00,NSW1,1369.113,1,14/2/23 16:19
14/2/23 16:30,NSW1,1142.047,1,14/2/23 16:49
14/2/23 17:00,NSW1,818.848,1,14/2/23 17:19
14/2/23 17:30,NSW1,576.84,1,14/2/23 17:49
14/2/23 18:00,NSW1,339.013,1,14/2/23 18:19
14/2/23 18:30,NSW1,133.948,1,14/2/23 18:49
14/2/23 19:00,NSW1,19.319,1,14/2/23 19:19
14/2/23 19:30,NSW1,0,1,14/2/23 19:49
14/2/23 20:00,NSW1,0,1,14/2/23 20:19
14/2/23 20:30,NSW1,0,1,14/2/23 20:49
14/2/23 21:00,NSW1,0,1,14/2/23 21:19
14/2/23 21:30,NSW1,0,1,14/2/23 21:49
14/2/23 22:00,NSW1,0,1,14/2/23 22:19
14/2/23 22:30,NSW1,0,1,14/2/23 22:49
14/2/23 23:00,NSW1,0,1,14/2/23 23:19
14/2/23 23:30,NSW1,0,1,14/2/23 23:49
15/2/23 0:00,NSW1,0,1,15/2/23 0:19
15/2/23 0:30,NSW1,0,1,15/2/23 0:49
15/2/23 1:00,NSW1,0,1,15/2/23 1:19
15/2/23 1:30,NSW1,0,1,15/2/23 1:49
15/2/23 2:00,NSW1,0,1,15/2/23 2:19
15/2/23 2:30,NSW1,0,1,15/2/23 2:49
15/2/23 3:00,NSW1,0,1,15/2/23 3:19
15/2/23 3:30,NSW1,0,1,15/2/23 3:49
15/2/23 4:00,NSW1,0,1,15/2/23 4:19
15/2/23 4:30,NSW1,0,1,15/2/23 4:49
15/2/23 5:00,NSW1,0,1,15/2/23 5:19
15/2/23 5:30,NSW1,0,1,15/2/23 5:49
15/2/23 6:00,NSW1,25.388,1,15/2/23 6:19
15/2/23 6:30,NSW1,174.535,1,15/2/23 6:49
15/2/23 7:00,NSW1,434.929,1,15/2/23 7:19
15/2/23 7:30,NSW1,780.44,1,15/2/23 7:49
15/2/23 8:00,NSW1,1237.925,1,15/2/23 8:19
15/2/23 8:30,NSW1,1701.379,1,15/2/23 8:49
15/2/23 9:00,NSW1,2137.527,1,15/2/23 9:19
15/2/23 9:30,NSW1,2571.985,1,15/2/23 9:49
15/2/23 10:00,NSW1,2821.821,1,15/2/23 10:20
15/2/23 10:30,NSW1,2963.439,1,15/2/23 10:49
15/2/23 11:00,NSW1,3218.943,1,15/2/23 11:19
15/2/23 11:30,NSW1,3297.341,1,15/2/23 11:49
15/2/23 12:00,NSW1,3280.36,1,15/2/23 12:19
15/2/23 12:30,NSW1,3326.303,1,15/2/23 12:49
15/2/23 13:00,NSW1,3279.799,1,15/2/23 13:19
15/2/23 13:30,NSW1,3320.959,1,15/2/23 13:49
15/2/23 14:00,NSW1,3235.931,1,15/2/23 14:19
15/2/23 14:30,NSW1,3126.784,1,15/2/23 14:49
15/2/23 15:00,NSW1,2913.305,1,15/2/23 15:19
15/2/23 15:30,NSW1,2614.263,1,15/2/23 15:49
15/2/23 16:00,NSW1,2275.44,1,15/2/23 16:19
15/2/23 16:30,NSW1,1857.776,1,15/2/23 16:49
15/2/23 17:00,NSW1,1406.943,1,15/2/23 17:19
15/2/23 17:30,NSW1,907.665,1,15/2/23 17:49
15/2/23 18:00,NSW1,459.384,1,15/2/23 18:19
15/2/23 18:30,NSW1,153.897,1,15/2/23 18:49
15/2/23 19:00,NSW1,20.584,1,15/2/23 19:19
15/2/23 19:30,NSW1,0,1,15/2/23 19:49
15/2/23 20:00,NSW1,0,1,15/2/23 20:19
15/2/23 20:30,NSW1,0,1,15/2/23 20:49
15/2/23 21:00,NSW1,0,1,15/2/23 21:19
15/2/23 21:30,NSW1,0,1,15/2/23 21:49
15/2/23 22:00,NSW1,0,1,15/2/23 22:19
15/2/23 22:30,NSW1,0,1,15/2/23 22:49
15/2/23 23:00,NSW1,0,1,15/2/23 23:19
15/2/23 23:30,NSW1,0,1,15/2/23 23:49
16/2/23 0:00,NSW1,0,1,16/2/23 0:19
16/2/23 0:30,NSW1,0,1,16/2/23 0:49
16/2/23 1:00,NSW1,0,1,16/2/23 1:19
16/2/23 1:30,NSW1,0,1,16/2/23 1:49
16/2/23 2:00,NSW1,0,1,16/2/23 2:19
16/2/23 2:30,NSW1,0,1,16/2/23 2:49
16/2/23 3:00,NSW1,0,1,16/2/23 3:19
16/2/23 3:30,NSW1,0,1,16/2/23 3:49
16/2/23 4:00,NSW1,0,1,16/2/23 4:19
16/2/23 4:30,NSW1,0,1,16/2/23 4:49
16/2/23 5:00,NSW1,0,1,16/2/23 5:19
16/2/23 5:30,NSW1,0,1,16/2/23 5:49
16/2/23 6:00,NSW1,36.825,1,16/2/23 6:19
16/2/23 6:30,NSW1,236.005,1,16/2/23 6:49
16/2/23 7:00,NSW1,604.51,1,16/2/23 7:19
16/2/23 7:30,NSW1,1101.079,1,16/2/23 7:49
16/2/23 8:00,NSW1,1624.513,1,16/2/23 8:19
16/2/23 8:30,NSW1,2106.047,1,16/2/23 8:49
16/2/23 9:00,NSW1,2533.816,1,16/2/23 9:19
16/2/23 9:30,NSW1,2905.227,1,16/2/23 9:49
16/2/23 10:00,NSW1,3174.126,1,16/2/23 10:20
16/2/23 10:30,NSW1,3380.249,1,16/2/23 10:49
16/2/23 11:00,NSW1,3581.99,1,16/2/23 11:19
16/2/23 11:30,NSW1,3687.299,1,16/2/23 11:49
16/2/23 12:00,NSW1,3759.038,1,16/2/23 12:19
16/2/23 12:30,NSW1,3751.055,1,16/2/23 12:49
16/2/23 13:00,NSW1,3720.102,1,16/2/23 13:19
16/2/23 13:30,NSW1,3607.345,1,16/2/23 13:49
16/2/23 14:00,NSW1,3484.803,1,16/2/23 14:19
16/2/23 14:30,NSW1,3272.143,1,16/2/23 14:49
16/2/23 15:00,NSW1,2955.128,1,16/2/23 15:19
16/2/23 15:30,NSW1,2703.512,1,16/2/23 15:49
16/2/23 16:00,NSW1,2309.424,1,16/2/23 16:19
16/2/23 16:30,NSW1,1882.795,1,16/2/23 16:49
16/2/23 17:00,NSW1,1398.867,1,16/2/23 17:19
16/2/23 17:30,NSW1,891.16,1,16/2/23 17:49
16/2/23 18:00,NSW1,460.069,1,16/2/23 18:19
16/2/23 18:30,NSW1,160.628,1,16/2/23 18:49
16/2/23 19:00,NSW1,18.395,1,16/2/23 19:19
16/2/23 19:30,NSW1,0,1,16/2/23 19:49
16/2/23 20:00,NSW1,0,1,16/2/23 20:19
16/2/23 20:30,NSW1,0,1,16/2/23 20:49
16/2/23 21:00,NSW1,0,1,16/2/23 21:19
16/2/23 21:30,NSW1,0,1,16/2/23 21:49
16/2/23 22:00,NSW1,0,1,16/2/23 22:19
16/2/23 22:30,NSW1,0,1,16/2/23 22:49
16/2/23 23:00,NSW1,0,1,16/2/23 23:19
16/2/23 23:30,NSW1,0,1,16/2/23 23:49
17/2/23 0:00,NSW1,0,1,17/2/23 0:19
17/2/23 0:30,NSW1,0,1,17/2/23 0:49
17/2/23 1:00,NSW1,0,1,17/2/23 1:19
17/2/23 1:30,NSW1,0,1,17/2/23 1:49
17/2/23 2:00,NSW1,0,1,17/2/23 2:19
17/2/23 2:30,NSW1,0,1,17/2/23 2:49
17/2/23 3:00,NSW1,0,1,17/2/23 3:19
17/2/23 3:30,NSW1,0,1,17/2/23 3:49
17/2/23 4:00,NSW1,0,1,17/2/23 4:19
17/2/23 4:30,NSW1,0,1,17/2/23 4:49
17/2/23 5:00,NSW1,0,1,17/2/23 5:19
17/2/23 5:30,NSW1,0,1,17/2/23 5:49
17/2/23 6:00,NSW1,35.64,1,17/2/23 6:19
17/2/23 6:30,NSW1,224.518,1,17/2/23 6:49
17/2/23 7:00,NSW1,567.421,1,17/2/23 7:19
17/2/23 7:30,NSW1,1040.458,1,17/2/23 7:49
17/2/23 8:00,NSW1,1531.988,1,17/2/23 8:19
17/2/23 8:30,NSW1,2005.73,1,17/2/23 8:49
17/2/23 9:00,NSW1,2417.363,1,17/2/23 9:19
17/2/23 9:30,NSW1,2807.107,1,17/2/23 9:49
17/2/23 10:00,NSW1,3109.273,1,17/2/23 10:20
17/2/23 10:30,NSW1,3344.637,1,17/2/23 10:49
17/2/23 11:00,NSW1,3485.885,1,17/2/23 11:19
17/2/23 11:30,NSW1,3605.371,1,17/2/23 11:49
17/2/23 12:00,NSW1,3647.323,1,17/2/23 12:19
17/2/23 12:30,NSW1,3693.814,1,17/2/23 12:49
17/2/23 13:00,NSW1,3628.796,1,17/2/23 13:19
17/2/23 13:30,NSW1,3544.086,1,17/2/23 13:49
17/2/23 14:00,NSW1,3456.138,1,17/2/23 14:19
17/2/23 14:30,NSW1,3243.506,1,17/2/23 14:49
17/2/23 15:00,NSW1,2957.245,1,17/2/23 15:19
17/2/23 15:30,NSW1,2604.521,1,17/2/23 15:49
17/2/23 16:00,NSW1,2203.929,1,17/2/23 16:19
17/2/23 16:30,NSW1,1751.887,1,17/2/23 16:49
17/2/23 17:00,NSW1,1292.917,1,17/2/23 17:19
17/2/23 17:30,NSW1,804.652,1,17/2/23 17:49
17/2/23 18:00,NSW1,413.12,1,17/2/23 18:19
17/2/23 18:30,NSW1,136.222,1,17/2/23 18:49
17/2/23 19:00,NSW1,14.793,1,17/2/23 19:19
17/2/23 19:30,NSW1,0,1,17/2/23 19:49
17/2/23 20:00,NSW1,0,1,17/2/23 20:19
17/2/23 20:30,NSW1,0,1,17/2/23 20:49
17/2/23 21:00,NSW1,0,1,17/2/23 21:19
17/2/23 21:30,NSW1,0,1,17/2/23 21:49
17/2/23 22:00,NSW1,0,1,17/2/23 22:19
17/2/23 22:30,NSW1,0,1,17/2/23 22:49
17/2/23 23:00,NSW1,0,1,17/2/23 23:19
17/2/23 23:30,NSW1,0,1,17/2/23 23:49
18/2/23 0:00,NSW1,0,1,18/2/23 0:19
18/2/23 0:30,NSW1,0,1,18/2/23 0:49
18/2/23 1:00,NSW1,0,1,18/2/23 1:19
18/2/23 1:30,NSW1,0,1,18/2/23 1:49
18/2/23 2:00,NSW1,0,1,18/2/23 2:19
18/2/23 2:30,NSW1,0,1,18/2/23 2:49
18/2/23 3:00,NSW1,0,1,18/2/23 3:19
18/2/23 3:30,NSW1,0,1,18/2/23 3:49
18/2/23 4:00,NSW1,0,1,18/2/23 4:19
18/2/23 4:30,NSW1,0,1,18/2/23 4:49
18/2/23 5:00,NSW1,0,1,18/2/23 5:19
18/2/23 5:30,NSW1,0,1,18/2/23 5:49
18/2/23 6:00,NSW1,31.79,1,18/2/23 6:19
18/2/23 6:30,NSW1,213.21,1,18/2/23 6:49
18/2/23 7:00,NSW1,555.686,1,18/2/23 7:19
18/2/23 7:30,NSW1,999.768,1,18/2/23 7:49
18/2/23 8:00,NSW1,1502.049,1,18/2/23 8:19
18/2/23 8:30,NSW1,1962.109,1,18/2/23 8:49
18/2/23 9:00,NSW1,2368.069,1,18/2/23 9:19
18/2/23 9:30,NSW1,2727.194,1,18/2/23 9:49
18/2/23 10:00,NSW1,3055.274,1,18/2/23 10:20
18/2/23 10:30,NSW1,3269.203,1,18/2/23 10:49
18/2/23 11:00,NSW1,3428.845,1,18/2/23 11:19
18/2/23 11:30,NSW1,3551.963,1,18/2/23 11:49
18/2/23 12:00,NSW1,3632.908,1,18/2/23 12:19
18/2/23 12:30,NSW1,3609.343,1,18/2/23 12:49
18/2/23 13:00,NSW1,3537.34,1,18/2/23 13:19
18/2/23 13:30,NSW1,3338.448,1,18/2/23 13:49
18/2/23 14:00,NSW1,3015.045,1,18/2/23 14:19
18/2/23 14:30,NSW1,2650.322,1,18/2/23 14:49
18/2/23 15:00,NSW1,1921.498,1,18/2/23 15:19
18/2/23 15:30,NSW1,1517.106,1,18/2/23 15:49
18/2/23 16:00,NSW1,1219.691,1,18/2/23 16:19
18/2/23 16:30,NSW1,1143.429,1,18/2/23 16:49
18/2/23 17:00,NSW1,952.452,1,18/2/23 17:19
18/2/23 17:30,NSW1,465.749,1,18/2/23 17:49
18/2/23 18:00,NSW1,177.078,1,18/2/23 18:19
18/2/23 18:30,NSW1,56.276,1,18/2/23 18:49
18/2/23 19:00,NSW1,10.288,1,18/2/23 19:19
18/2/23 19:30,NSW1,0,1,18/2/23 19:49
18/2/23 20:00,NSW1,0,1,18/2/23 20:19
18/2/23 20:30,NSW1,0,1,18/2/23 20:49
18/2/23 21:00,NSW1,0,1,18/2/23 21:19
18/2/23 21:30,NSW1,0,1,18/2/23 21:49
18/2/23 22:00,NSW1,0,1,18/2/23 22:19
18/2/23 22:30,NSW1,0,1,18/2/23 22:49
18/2/23 23:00,NSW1,0,1,18/2/23 23:19
18/2/23 23:30,NSW1,0,1,18/2/23 23:49
19/2/23 0:00,NSW1,0,1,19/2/23 0:19
19/2/23 0:30,NSW1,0,1,19/2/23 0:49
19/2/23 1:00,NSW1,0,1,19/2/23 1:19
19/2/23 1:30,NSW1,0,1,19/2/23 1:49
19/2/23 2:00,NSW1,0,1,19/2/23 2:19
19/2/23 2:30,NSW1,0,1,19/2/23 2:49
19/2/23 3:00,NSW1,0,1,19/2/23 3:19
19/2/23 3:30,NSW1,0,1,19/2/23 3:49
19/2/23 4:00,NSW1,0,1,19/2/23 4:19
19/2/23 4:30,NSW1,0,1,19/2/23 4:49
19/2/23 5:00,NSW1,0,1,19/2/23 5:19
19/2/23 5:30,NSW1,0,1,19/2/23 5:49
19/2/23 6:00,NSW1,21.39,1,19/2/23 6:19
19/2/23 6:30,NSW1,183.043,1,19/2/23 6:49
19/2/23 7:00,NSW1,513.563,1,19/2/23 7:19
19/2/23 7:30,NSW1,876.524,1,19/2/23 7:49
19/2/23 8:00,NSW1,1307.396,1,19/2/23 8:19
19/2/23 8:30,NSW1,1640.865,1,19/2/23 8:49
19/2/23 9:00,NSW1,1944.315,1,19/2/23 9:19
19/2/23 9:30,NSW1,2259.112,1,19/2/23 9:49
19/2/23 10:00,NSW1,2456.566,1,19/2/23 10:20
19/2/23 10:30,NSW1,2514.685,1,19/2/23 10:49
19/2/23 11:00,NSW1,2591.696,1,19/2/23 11:19
19/2/23 11:30,NSW1,2692.67,1,19/2/23 11:49
19/2/23 12:00,NSW1,2821.776,1,19/2/23 12:19
19/2/23 12:30,NSW1,2888.04,1,19/2/23 12:49
19/2/23 13:00,NSW1,3038.321,1,19/2/23 13:19
19/2/23 13:30,NSW1,3032.204,1,19/2/23 13:49
19/2/23 14:00,NSW1,2962.535,1,19/2/23 14:19
19/2/23 14:30,NSW1,2806.587,1,19/2/23 14:49
19/2/23 15:00,NSW1,2517.956,1,19/2/23 15:19
19/2/23 15:30,NSW1,2309.692,1,19/2/23 15:49
19/2/23 16:00,NSW1,1946.963,1,19/2/23 16:19
19/2/23 16:30,NSW1,1546.682,1,19/2/23 16:49
19/2/23 17:00,NSW1,1143.012,1,19/2/23 17:19
19/2/23 17:30,NSW1,743.147,1,19/2/23 17:49
19/2/23 18:00,NSW1,378.893,1,19/2/23 18:19
19/2/23 18:30,NSW1,127.804,1,19/2/23 18:49
19/2/23 19:00,NSW1,11.768,1,19/2/23 19:19
19/2/23 19:30,NSW1,0,1,19/2/23 19:49
19/2/23 20:00,NSW1,0,1,19/2/23 20:19
19/2/23 20:30,NSW1,0,1,19/2/23 20:49
19/2/23 21:00,NSW1,0,1,19/2/23 21:19
19/2/23 21:30,NSW1,0,1,19/2/23 21:49
19/2/23 22:00,NSW1,0,1,19/2/23 22:19
19/2/23 22:30,NSW1,0,1,19/2/23 22:49
19/2/23 23:00,NSW1,0,1,19/2/23 23:19
19/2/23 23:30,NSW1,0,1,19/2/23 23:49
20/2/23 0:00,NSW1,0,1,20/2/23 0:19
20/2/23 0:30,NSW1,0,1,20/2/23 0:49
20/2/23 1:00,NSW1,0,1,20/2/23 1:19
20/2/23 1:30,NSW1,0,1,20/2/23 1:49
20/2/23 2:00,NSW1,0,1,20/2/23 2:19
20/2/23 2:30,NSW1,0,1,20/2/23 2:49
20/2/23 3:00,NSW1,0,1,20/2/23 3:19
20/2/23 3:30,NSW1,0,1,20/2/23 3:49
20/2/23 4:00,NSW1,0,1,20/2/23 4:19
20/2/23 4:30,NSW1,0,1,20/2/23 4:49
20/2/23 5:00,NSW1,0,1,20/2/23 5:19
20/2/23 5:30,NSW1,0,1,20/2/23 5:49
20/2/23 6:00,NSW1,23.603,1,20/2/23 6:19
20/2/23 6:30,NSW1,181.579,1,20/2/23 6:49
20/2/23 7:00,NSW1,465.425,1,20/2/23 7:19
20/2/23 7:30,NSW1,833.767,1,20/2/23 7:49
20/2/23 8:00,NSW1,1237.193,1,20/2/23 8:19
20/2/23 8:30,NSW1,1621.069,1,20/2/23 8:49
20/2/23 9:00,NSW1,2125.259,1,20/2/23 9:19
20/2/23 9:30,NSW1,2571.85,1,20/2/23 9:49
20/2/23 10:00,NSW1,2906.54,1,20/2/23 10:20
20/2/23 10:30,NSW1,3192.673,1,20/2/23 10:49
20/2/23 11:00,NSW1,3377.778,1,20/2/23 11:19
20/2/23 11:30,NSW1,3487.975,1,20/2/23 11:49
20/2/23 12:00,NSW1,3578.081,1,20/2/23 12:19
20/2/23 12:30,NSW1,3551.34,1,20/2/23 12:49
20/2/23 13:00,NSW1,3562.623,1,20/2/23 13:19
20/2/23 13:30,NSW1,3456.871,1,20/2/23 13:49
20/2/23 14:00,NSW1,3308.286,1,20/2/23 14:19
20/2/23 14:30,NSW1,3102.431,1,20/2/23 14:49
20/2/23 15:00,NSW1,2795.965,1,20/2/23 15:19
20/2/23 15:30,NSW1,2503.722,1,20/2/23 15:49
20/2/23 16:00,NSW1,2064.823,1,20/2/23 16:19
20/2/23 16:30,NSW1,1629.993,1,20/2/23 16:49
20/2/23 17:00,NSW1,1145.573,1,20/2/23 17:19
20/2/23 17:30,NSW1,749.243,1,20/2/23 17:49
20/2/23 18:00,NSW1,358.146,1,20/2/23 18:19
20/2/23 18:30,NSW1,98.624,1,20/2/23 18:49
20/2/23 19:00,NSW1,10.701,1,20/2/23 19:19
20/2/23 19:30,NSW1,0,1,20/2/23 19:49
20/2/23 20:00,NSW1,0,1,20/2/23 20:19
20/2/23 20:30,NSW1,0,1,20/2/23 20:49
20/2/23 21:00,NSW1,0,1,20/2/23 21:19
20/2/23 21:30,NSW1,0,1,20/2/23 21:49
20/2/23 22:00,NSW1,0,1,20/2/23 22:19
20/2/23 22:30,NSW1,0,1,20/2/23 22:49
20/2/23 23:00,NSW1,0,1,20/2/23 23:19
20/2/23 23:30,NSW1,0,1,20/2/23 23:49
21/2/23 0:00,NSW1,0,1,21/2/23 0:19
21/2/23 0:30,NSW1,0,1,21/2/23 0:49
21/2/23 1:00,NSW1,0,1,21/2/23 1:19
21/2/23 1:30,NSW1,0,1,21/2/23 1:49
21/2/23 2:00,NSW1,0,1,21/2/23 2:19
21/2/23 2:30,NSW1,0,1,21/2/23 2:49
21/2/23 3:00,NSW1,0,1,21/2/23 3:19
21/2/23 3:30,NSW1,0,1,21/2/23 3:49
21/2/23 4:00,NSW1,0,1,21/2/23 4:19
21/2/23 4:30,NSW1,0,1,21/2/23 4:49
21/2/23 5:00,NSW1,0,1,21/2/23 5:19
21/2/23 5:30,NSW1,0,1,21/2/23 5:49
21/2/23 6:00,NSW1,21.708,1,21/2/23 6:19
21/2/23 6:30,NSW1,169.04,1,21/2/23 6:49
21/2/23 7:00,NSW1,430.624,1,21/2/23 7:19
21/2/23 7:30,NSW1,794.732,1,21/2/23 7:49
21/2/23 8:00,NSW1,1256.502,1,21/2/23 8:19
21/2/23 8:30,NSW1,1716.503,1,21/2/23 8:49
21/2/23 9:00,NSW1,2116.765,1,21/2/23 9:19
21/2/23 9:30,NSW1,2468.285,1,21/2/23 9:49
21/2/23 10:00,NSW1,2701.582,1,21/2/23 10:20
21/2/23 10:30,NSW1,2903.344,1,21/2/23 10:49
21/2/23 11:00,NSW1,3174.913,1,21/2/23 11:19
21/2/23 11:30,NSW1,3280.754,1,21/2/23 11:49
21/2/23 12:00,NSW1,3298.915,1,21/2/23 12:19
21/2/23 12:30,NSW1,3300.59,1,21/2/23 12:49
21/2/23 13:00,NSW1,3227.116,1,21/2/23 13:19
21/2/23 13:30,NSW1,3138.071,1,21/2/23 13:49
21/2/23 14:00,NSW1,2936.731,1,21/2/23 14:19
21/2/23 14:30,NSW1,2688.34,1,21/2/23 14:49
21/2/23 15:00,NSW1,2387.749,1,21/2/23 15:19
21/2/23 15:30,NSW1,1825.011,1,21/2/23 15:49
21/2/23 16:00,NSW1,1337.586,1,21/2/23 16:19
21/2/23 16:30,NSW1,993.601,1,21/2/23 16:49
21/2/23 17:00,NSW1,665.331,1,21/2/23 17:19
21/2/23 17:30,NSW1,383.69,1,21/2/23 17:49
21/2/23 18:00,NSW1,166.567,1,21/2/23 18:19
21/2/23 18:30,NSW1,46.716,1,21/2/23 18:49
21/2/23 19:00,NSW1,4.62,1,21/2/23 19:19
21/2/23 19:30,NSW1,0,1,21/2/23 19:49
21/2/23 20:00,NSW1,0,1,21/2/23 20:19
21/2/23 20:30,NSW1,0,1,21/2/23 20:49
21/2/23 21:00,NSW1,0,1,21/2/23 21:19
21/2/23 21:30,NSW1,0,1,21/2/23 21:49
21/2/23 22:00,NSW1,0,1,21/2/23 22:19
21/2/23 22:30,NSW1,0,1,21/2/23 22:49
21/2/23 23:00,NSW1,0,1,21/2/23 23:19
21/2/23 23:30,NSW1,0,1,21/2/23 23:49
22/2/23 0:00,NSW1,0,1,22/2/23 0:19
22/2/23 0:30,NSW1,0,1,22/2/23 0:49
22/2/23 1:00,NSW1,0,1,22/2/23 1:19
22/2/23 1:30,NSW1,0,1,22/2/23 1:49
22/2/23 2:00,NSW1,0,1,22/2/23 2:19
22/2/23 2:30,NSW1,0,1,22/2/23 2:49
22/2/23 3:00,NSW1,0,1,22/2/23 3:19
22/2/23 3:30,NSW1,0,1,22/2/23 3:49
22/2/23 4:00,NSW1,0,1,22/2/23 4:19
22/2/23 4:30,NSW1,0,1,22/2/23 4:49
22/2/23 5:00,NSW1,0,1,22/2/23 5:19
22/2/23 5:30,NSW1,0,1,22/2/23 5:49
22/2/23 6:00,NSW1,7.206,1,22/2/23 6:19
22/2/23 6:30,NSW1,69.765,1,22/2/23 6:49
22/2/23 7:00,NSW1,205.653,1,22/2/23 7:19
22/2/23 7:30,NSW1,408.403,1,22/2/23 7:49
22/2/23 8:00,NSW1,608.048,1,22/2/23 8:19
22/2/23 8:30,NSW1,838.339,1,22/2/23 8:49
22/2/23 9:00,NSW1,1005.659,1,22/2/23 9:19
22/2/23 9:30,NSW1,1165.902,1,22/2/23 9:49
22/2/23 10:00,NSW1,1389.619,1,22/2/23 10:20
22/2/23 10:30,NSW1,1538.135,1,22/2/23 10:49
22/2/23 11:00,NSW1,1563.328,1,22/2/23 11:19
22/2/23 11:30,NSW1,1619.784,1,22/2/23 11:49
22/2/23 12:00,NSW1,1594.457,1,22/2/23 12:19
22/2/23 12:30,NSW1,1545.237,1,22/2/23 12:49
22/2/23 13:00,NSW1,1536.775,1,22/2/23 13:19
22/2/23 13:30,NSW1,1509.848,1,22/2/23 13:49
22/2/23 14:00,NSW1,1516.972,1,22/2/23 14:19
22/2/23 14:30,NSW1,1493.645,1,22/2/23 14:49
22/2/23 15:00,NSW1,1369.301,1,22/2/23 15:19
22/2/23 15:30,NSW1,1172.318,1,22/2/23 15:49
22/2/23 16:00,NSW1,1043.458,1,22/2/23 16:19
22/2/23 16:30,NSW1,813.786,1,22/2/23 16:49
22/2/23 17:00,NSW1,640.5,1,22/2/23 17:19
22/2/23 17:30,NSW1,454.49,1,22/2/23 17:49
22/2/23 18:00,NSW1,257.756,1,22/2/23 18:19
22/2/23 18:30,NSW1,87.673,1,22/2/23 18:49
22/2/23 19:00,NSW1,6.326,1,22/2/23 19:19
22/2/23 19:30,NSW1,0,1,22/2/23 19:49
22/2/23 20:00,NSW1,0,1,22/2/23 20:19
22/2/23 20:30,NSW1,0,1,22/2/23 20:49
22/2/23 21:00,NSW1,0,1,22/2/23 21:19
22/2/23 21:30,NSW1,0,1,22/2/23 21:49
22/2/23 22:00,NSW1,0,1,22/2/23 22:19
22/2/23 22:30,NSW1,0,1,22/2/23 22:49
22/2/23 23:00,NSW1,0,1,22/2/23 23:19
22/2/23 23:30,NSW1,0,1,22/2/23 23:49
23/2/23 0:00,NSW1,0,1,23/2/23 0:19
23/2/23 0:30,NSW1,0,1,23/2/23 0:49
23/2/23 1:00,NSW1,0,1,23/2/23 1:19
23/2/23 1:30,NSW1,0,1,23/2/23 1:49
23/2/23 2:00,NSW1,0,1,23/2/23 2:19
23/2/23 2:30,NSW1,0,1,23/2/23 2:49
23/2/23 3:00,NSW1,0,1,23/2/23 3:19
23/2/23 3:30,NSW1,0,1,23/2/23 3:49
23/2/23 4:00,NSW1,0,1,23/2/23 4:19
23/2/23 4:30,NSW1,0,1,23/2/23 4:49
23/2/23 5:00,NSW1,0,1,23/2/23 5:19
23/2/23 5:30,NSW1,0,1,23/2/23 5:49
23/2/23 6:00,NSW1,13.694,1,23/2/23 6:19
23/2/23 6:30,NSW1,125.84,1,23/2/23 6:49
23/2/23 7:00,NSW1,334.968,1,23/2/23 7:19
23/2/23 7:30,NSW1,587.808,1,23/2/23 7:49
23/2/23 8:00,NSW1,852.075,1,23/2/23 8:19
23/2/23 8:30,NSW1,1089.484,1,23/2/23 8:49
23/2/23 9:00,NSW1,1411.097,1,23/2/23 9:19
23/2/23 9:30,NSW1,1587.03,1,23/2/23 9:49
23/2/23 10:00,NSW1,1769.907,1,23/2/23 10:20
23/2/23 10:30,NSW1,2005.537,1,23/2/23 10:49
23/2/23 11:00,NSW1,2194.731,1,23/2/23 11:19
23/2/23 11:30,NSW1,2382.75,1,23/2/23 11:49
23/2/23 12:00,NSW1,2273.215,1,23/2/23 12:19
23/2/23 12:30,NSW1,2170.351,1,23/2/23 12:49
23/2/23 13:00,NSW1,2179.82,1,23/2/23 13:19
23/2/23 13:30,NSW1,2208.708,1,23/2/23 13:49
23/2/23 14:00,NSW1,2200.804,1,23/2/23 14:19
23/2/23 14:30,NSW1,2183.579,1,23/2/23 14:49
23/2/23 15:00,NSW1,2017.386,1,23/2/23 15:19
23/2/23 15:30,NSW1,1833.33,1,23/2/23 15:49
23/2/23 16:00,NSW1,1516.196,1,23/2/23 16:19
23/2/23 16:30,NSW1,1197.563,1,23/2/23 16:49
23/2/23 17:00,NSW1,806.567,1,23/2/23 17:19
23/2/23 17:30,NSW1,558.728,1,23/2/23 17:49
23/2/23 18:00,NSW1,289.56,1,23/2/23 18:19
23/2/23 18:30,NSW1,91.345,1,23/2/23 18:49
23/2/23 19:00,NSW1,6.368,1,23/2/23 19:19
23/2/23 19:30,NSW1,0,1,23/2/23 19:49
23/2/23 20:00,NSW1,0,1,23/2/23 20:19
23/2/23 20:30,NSW1,0,1,23/2/23 20:49
23/2/23 21:00,NSW1,0,1,23/2/23 21:19
23/2/23 21:30,NSW1,0,1,23/2/23 21:49
23/2/23 22:00,NSW1,0,1,23/2/23 22:19
23/2/23 22:30,NSW1,0,1,23/2/23 22:49
23/2/23 23:00,NSW1,0,1,23/2/23 23:19
23/2/23 23:30,NSW1,0,1,23/2/23 23:49
24/2/23 0:00,NSW1,0,1,24/2/23 0:19
24/2/23 0:30,NSW1,0,1,24/2/23 0:49
24/2/23 1:00,NSW1,0,1,24/2/23 1:19
24/2/23 1:30,NSW1,0,1,24/2/23 1:49
